ano,codigo_provincia,provincia,codigo_canton,canton,sector,valor
2021,20.0,GALAPAGOS,2001.0,San Cristóbal,Construcción,1427240.0
2021,20.0,GALAPAGOS,2001.0,San Cristóbal,Comercio,2831620.0
2021,20.0,GALAPAGOS,2001.0,San Cristóbal,"Transporte, información y comunicaciones",5304780.0
2021,20.0,GALAPAGOS,2001.0,San Cristóbal,Alojamiento y servicios de comida,2686180.0
2021,20.0,GALAPAGOS,2001.0,San Cristóbal,Actividades financieras,781510.0
2021,20.0,GALAPAGOS,2001.0,San Cristóbal,Actividades profesionales e inmobiliarias,6347240.0
2021,20.0,GALAPAGOS,2001.0,San Cristóbal,Administración pública,15972350.0
2021,20.0,GALAPAGOS,2001.0,San Cristóbal,Enseñanza,1826210.0
2021,20.0,GALAPAGOS,2001.0,San Cristóbal,Salud,2322150.0
2021,20.0,GALAPAGOS,2001.0,San Cristóbal,Otros servicios,997540.0
2021,20.0,GALAPAGOS,2001.0,San Cristóbal,ECONOMÍA TOTAL,47593210.0
2021,20.0,GALAPAGOS,2002.0,Isabela,"Agricultura, ganadería, silvicultura y pesca",1161910.0
2021,20.0,GALAPAGOS,2002.0,Isabela,Explotación de minas y canteras,0.0
2021,20.0,GALAPAGOS,2002.0,Isabela,Manufactura,121570.0
2021,20.0,GALAPAGOS,2002.0,Isabela,Suministro de electricidad y de agua,340630.0
2021,20.0,GALAPAGOS,2002.0,Isabela,Construcción,608520.0
2021,20.0,GALAPAGOS,2002.0,Isabela,Comercio,880350.0
2021,20.0,GALAPAGOS,2002.0,Isabela,"Transporte, información y comunicaciones",1014170.0
2021,20.0,GALAPAGOS,2002.0,Isabela,Alojamiento y servicios de comida,1805930.0
2021,20.0,GALAPAGOS,2002.0,Isabela,Actividades financieras,119770.0
2021,20.0,GALAPAGOS,2002.0,Isabela,Actividades profesionales e inmobiliarias,2429600.0
2021,20.0,GALAPAGOS,2002.0,Isabela,Administración pública,6359660.0
2021,20.0,GALAPAGOS,2002.0,Isabela,Enseñanza,492710.0
2021,20.0,GALAPAGOS,2002.0,Isabela,Salud,13620.0
2021,20.0,GALAPAGOS,2002.0,Isabela,Otros servicios,447040.0
2021,20.0,GALAPAGOS,2002.0,Isabela,ECONOMÍA TOTAL,15795480.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,"Agricultura, ganadería, silvicultura y pesca",6749550.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,Explotación de minas y canteras,0.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,Manufactura,2236030.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,Suministro de electricidad y de agua,2160070.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,Construcción,5405530.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,Comercio,13843570.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,"Transporte, información y comunicaciones",22398460.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,Alojamiento y servicios de comida,9990710.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,Actividades financieras,1695880.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,Actividades profesionales e inmobiliarias,50537320.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,Administración pública,25985520.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,Enseñanza,3216730.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,Salud,2304960.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,Otros servicios,2762030.0
2021,20.0,GALAPAGOS,2003.0,Santa Cruz,ECONOMÍA TOTAL,149286360.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,"Agricultura, ganadería, silvicultura y pesca",10507600.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,Explotación de minas y canteras,435161340.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,Manufactura,137544890.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,Suministro de electricidad y de agua,9518300.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,Construcción,39741330.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,Comercio,66272000.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,"Transporte, información y comunicaciones",26808690.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,Alojamiento y servicios de comida,9499160.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,Actividades financieras,4698310.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,Actividades profesionales e inmobiliarias,45611890.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,Administración pública,79939830.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,Enseñanza,26694930.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,Salud,12028250.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,Otros servicios,6866220.0
2021,21.0,SUCUMBIOS,2101.0,Lago Agrio,ECONOMÍA TOTAL,910892740.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,"Agricultura, ganadería, silvicultura y pesca",226070.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,Explotación de minas y canteras,0.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,Manufactura,69550.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,Suministro de electricidad y de agua,7551190.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,Construcción,698810.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,Comercio,1277250.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,"Transporte, información y comunicaciones",1526890.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,Alojamiento y servicios de comida,419880.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,Actividades financieras,200160.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,Actividades profesionales e inmobiliarias,638620.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,Administración pública,9795150.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,Enseñanza,2545890.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,Salud,70.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,Otros servicios,118170.0
2021,21.0,SUCUMBIOS,2102.0,Gonzalo Pizarro,ECONOMÍA TOTAL,25067700.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,"Agricultura, ganadería, silvicultura y pesca",240120.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,Explotación de minas y canteras,205249460.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,Manufactura,21310.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,Suministro de electricidad y de agua,488250.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,Construcción,361720.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,Comercio,690650.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,"Transporte, información y comunicaciones",2633030.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,Alojamiento y servicios de comida,751800.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,Actividades financieras,107440.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,Actividades profesionales e inmobiliarias,915850.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,Administración pública,12991910.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,Enseñanza,2217210.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,Salud,77590.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,Otros servicios,110790.0
2021,21.0,SUCUMBIOS,2103.0,Putumayo,ECONOMÍA TOTAL,226857130.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,"Agricultura, ganadería, silvicultura y pesca",54019310.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,Explotación de minas y canteras,1313457670.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,Manufactura,2844770.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,Suministro de electricidad y de agua,29566530.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,Construcción,7772510.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,Comercio,15979590.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,"Transporte, información y comunicaciones",28866280.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,Alojamiento y servicios de comida,5809510.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,Actividades financieras,1435120.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,Actividades profesionales e inmobiliarias,17813170.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,Administración pública,56146620.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,Enseñanza,12773170.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,Salud,2656810.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,Otros servicios,2441840.0
2021,21.0,SUCUMBIOS,2104.0,Shushufindi,ECONOMÍA TOTAL,1551582900.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,"Agricultura, ganadería, silvicultura y pesca",8820.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,Explotación de minas y canteras,0.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,Manufactura,5000.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,Suministro de electricidad y de agua,416750.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,Construcción,18490.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,Comercio,652550.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,"Transporte, información y comunicaciones",144940.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,Alojamiento y servicios de comida,35410.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,Actividades financieras,83830.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,Actividades profesionales e inmobiliarias,223640.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,Administración pública,9023510.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,Enseñanza,593430.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,Salud,22640.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,Otros servicios,38080.0
2021,21.0,SUCUMBIOS,2105.0,Sucumbíos,ECONOMÍA TOTAL,11267090.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,"Agricultura, ganadería, silvicultura y pesca",1524400.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,Explotación de minas y canteras,91730.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,Manufactura,124080.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,Suministro de electricidad y de agua,350730.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,Construcción,619540.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,Comercio,1406390.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,"Transporte, información y comunicaciones",421110.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,Alojamiento y servicios de comida,178180.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,Actividades financieras,124720.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,Actividades profesionales e inmobiliarias,299160.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,Administración pública,12599990.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,Enseñanza,2961770.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,Salud,246440.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,Otros servicios,359340.0
2021,21.0,SUCUMBIOS,2106.0,Cascales,ECONOMÍA TOTAL,21307580.0
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,"Agricultura, ganadería, silvicultura y pesca",451030.0
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,Explotación de minas y canteras,243598000.0
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,Manufactura,21210.0
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,Suministro de electricidad y de agua,6771730.0
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,Construcción,357440.0
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,Comercio,1047150.0000000001
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,"Transporte, información y comunicaciones",1614100.0
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,Alojamiento y servicios de comida,445850.0
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,Actividades financieras,71360.0
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,Actividades profesionales e inmobiliarias,9235350.0
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,Administración pública,12818180.0
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,Enseñanza,2098960.0
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,Salud,15180.0
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,Otros servicios,195760.0
2021,21.0,SUCUMBIOS,2107.0,Cuyabeno,ECONOMÍA TOTAL,278741300.0
2021,22.0,ORELLANA,2201.0,Orellana,"Agricultura, ganadería, silvicultura y pesca",17260800.0
2021,22.0,ORELLANA,2201.0,Orellana,Explotación de minas y canteras,2650781990.0
2021,22.0,ORELLANA,2201.0,Orellana,Manufactura,22579440.0
2021,22.0,ORELLANA,2201.0,Orellana,Suministro de electricidad y de agua,26097320.0
2021,22.0,ORELLANA,2201.0,Orellana,Construcción,3681990.0
2021,22.0,ORELLANA,2201.0,Orellana,Comercio,85867390.0
2021,22.0,ORELLANA,2201.0,Orellana,"Transporte, información y comunicaciones",73075790.0
2021,22.0,ORELLANA,2201.0,Orellana,Alojamiento y servicios de comida,10640180.0
2021,22.0,ORELLANA,2201.0,Orellana,Actividades financieras,4934180.0
2021,22.0,ORELLANA,2201.0,Orellana,Actividades profesionales e inmobiliarias,68347510.0
2021,22.0,ORELLANA,2201.0,Orellana,Administración pública,72332220.0
2021,22.0,ORELLANA,2201.0,Orellana,Enseñanza,22489970.0
2021,22.0,ORELLANA,2201.0,Orellana,Salud,10825510.0
2021,22.0,ORELLANA,2201.0,Orellana,Otros servicios,6904840.0
2021,22.0,ORELLANA,2201.0,Orellana,ECONOMÍA TOTAL,3075819130.0
2021,22.0,ORELLANA,2202.0,Aguarico,"Agricultura, ganadería, silvicultura y pesca",155210.0
2021,22.0,ORELLANA,2202.0,Aguarico,Explotación de minas y canteras,844491200.0
2021,22.0,ORELLANA,2202.0,Aguarico,Manufactura,10730.0
2021,22.0,ORELLANA,2202.0,Aguarico,Suministro de electricidad y de agua,10344450.0
2021,22.0,ORELLANA,2202.0,Aguarico,Construcción,3510.0
2021,22.0,ORELLANA,2202.0,Aguarico,Comercio,228140.0
2021,22.0,ORELLANA,2202.0,Aguarico,"Transporte, información y comunicaciones",829220.0
2021,22.0,ORELLANA,2202.0,Aguarico,Alojamiento y servicios de comida,207740.0
2021,22.0,ORELLANA,2202.0,Aguarico,Actividades financieras,35140.0
2021,22.0,ORELLANA,2202.0,Aguarico,Actividades profesionales e inmobiliarias,8201600.0
2021,22.0,ORELLANA,2202.0,Aguarico,Administración pública,16769300.0
2021,22.0,ORELLANA,2202.0,Aguarico,Enseñanza,1520970.0
2021,22.0,ORELLANA,2202.0,Aguarico,Salud,139990.0
2021,22.0,ORELLANA,2202.0,Aguarico,Otros servicios,879450.0
2021,22.0,ORELLANA,2202.0,Aguarico,ECONOMÍA TOTAL,883816650.0
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,"Agricultura, ganadería, silvicultura y pesca",10769360.0
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,Explotación de minas y canteras,1173544150.0
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,Manufactura,2987170.0
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,Suministro de electricidad y de agua,16092520.0
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,Construcción,3529740.0
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,Comercio,16616150.000000002
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,"Transporte, información y comunicaciones",28148670.0
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,Alojamiento y servicios de comida,3813020.0
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,Actividades financieras,1202720.0
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,Actividades profesionales e inmobiliarias,14652250.0
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,Administración pública,33338730.000000004
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,Enseñanza,15410440.0
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,Salud,941650.0
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,Otros servicios,2097950.0
2021,22.0,ORELLANA,2203.0,La Joya De Los Sachas,ECONOMÍA TOTAL,1323144520.0
2021,22.0,ORELLANA,2204.0,Loreto,"Agricultura, ganadería, silvicultura y pesca",1574730.0
2021,22.0,ORELLANA,2204.0,Loreto,Explotación de minas y canteras,7270.0
2021,22.0,ORELLANA,2204.0,Loreto,Manufactura,775380.0
2021,22.0,ORELLANA,2204.0,Loreto,Suministro de electricidad y de agua,576930.0
2021,22.0,ORELLANA,2204.0,Loreto,Construcción,767860.0
2021,22.0,ORELLANA,2204.0,Loreto,Comercio,4475810.0
2021,22.0,ORELLANA,2204.0,Loreto,"Transporte, información y comunicaciones",1118070.0
2021,22.0,ORELLANA,2204.0,Loreto,Alojamiento y servicios de comida,449080.0
2021,22.0,ORELLANA,2204.0,Loreto,Actividades financieras,327820.0
2021,22.0,ORELLANA,2204.0,Loreto,Actividades profesionales e inmobiliarias,1311430.0
2021,22.0,ORELLANA,2204.0,Loreto,Administración pública,19121680.0
2021,22.0,ORELLANA,2204.0,Loreto,Enseñanza,6203590.0
2021,22.0,ORELLANA,2204.0,Loreto,Salud,47110.0
2021,22.0,ORELLANA,2204.0,Loreto,Otros servicios,472590.0
2021,22.0,ORELLANA,2204.0,Loreto,ECONOMÍA TOTAL,37229350.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,"Agricultura, ganadería, silvicultura y pesca",176193910.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,Explotación de minas y canteras,4688670.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,Manufactura,164955180.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,Suministro de electricidad y de agua,24687370.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,Construcción,118976220.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,Comercio,382966860.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,"Transporte, información y comunicaciones",74901000.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,Alojamiento y servicios de comida,20696150.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,Actividades financieras,33827670.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,Actividades profesionales e inmobiliarias,161117520.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,Administración pública,143426840.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,Enseñanza,119335270.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,Salud,63497350.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,Otros servicios,30500870.0
2021,23.0,SANTO DOMINGO,2301.0,Santo Domingo,ECONOMÍA TOTAL,1519770880.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,"Agricultura, ganadería, silvicultura y pesca",68371100.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,Explotación de minas y canteras,17750.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,Manufactura,16761390.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,Suministro de electricidad y de agua,2131250.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,Construcción,10607160.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,Comercio,24329100.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,"Transporte, información y comunicaciones",3446720.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,Alojamiento y servicios de comida,857330.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,Actividades financieras,1413340.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,Actividades profesionales e inmobiliarias,7666720.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,Administración pública,18130480.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,Enseñanza,12770390.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,Salud,695410.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,Otros servicios,945570.0
2021,23.0,SANTO DOMINGO,2302.0,La Concordia,ECONOMÍA TOTAL,168143710.0
2021,24.0,SANTA ELENA,2401.0,Santa Elena,"Agricultura, ganadería, silvicultura y pesca",57412360.0
2021,24.0,SANTA ELENA,2401.0,Santa Elena,Explotación de minas y canteras,14831180.0
2021,24.0,SANTA ELENA,2401.0,Santa Elena,Manufactura,16610900.000000002
2021,24.0,SANTA ELENA,2401.0,Santa Elena,Suministro de electricidad y de agua,14168050.0
2021,24.0,SANTA ELENA,2401.0,Santa Elena,Construcción,14333250.0
2021,24.0,SANTA ELENA,2401.0,Santa Elena,Comercio,49578270.0
2021,24.0,SANTA ELENA,2401.0,Santa Elena,"Transporte, información y comunicaciones",7296730.0
2021,24.0,SANTA ELENA,2401.0,Santa Elena,Alojamiento y servicios de comida,6117030.0
2021,24.0,SANTA ELENA,2401.0,Santa Elena,Actividades financieras,3679860.0
2021,24.0,SANTA ELENA,2401.0,Santa Elena,Actividades profesionales e inmobiliarias,31366340.0
2021,24.0,SANTA ELENA,2401.0,Santa Elena,Administración pública,85574010.0
2021,24.0,SANTA ELENA,2401.0,Santa Elena,Enseñanza,33215199.999999996
2021,24.0,SANTA ELENA,2401.0,Santa Elena,Salud,16235170.0
2021,24.0,SANTA ELENA,2401.0,Santa Elena,Otros servicios,5481060.0
2021,24.0,SANTA ELENA,2401.0,Santa Elena,ECONOMÍA TOTAL,355899410.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,"Agricultura, ganadería, silvicultura y pesca",3859840.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,Explotación de minas y canteras,73508200.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,Manufactura,261201180.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,Suministro de electricidad y de agua,6076780.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,Construcción,29941290.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,Comercio,79591390.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,"Transporte, información y comunicaciones",21988280.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,Alojamiento y servicios de comida,8159330.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,Actividades financieras,6559010.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,Actividades profesionales e inmobiliarias,27967380.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,Administración pública,34709210.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,Enseñanza,39193040.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,Salud,7433490.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,Otros servicios,5199960.0
2021,24.0,SANTA ELENA,2402.0,La Libertad,ECONOMÍA TOTAL,605388380.0
2021,24.0,SANTA ELENA,2403.0,Salinas,"Agricultura, ganadería, silvicultura y pesca",26320710.0
2021,24.0,SANTA ELENA,2403.0,Salinas,Explotación de minas y canteras,142620.0
2021,24.0,SANTA ELENA,2403.0,Salinas,Manufactura,4477870.0
2021,24.0,SANTA ELENA,2403.0,Salinas,Suministro de electricidad y de agua,6268500.0
2021,24.0,SANTA ELENA,2403.0,Salinas,Construcción,5464850.0
2021,24.0,SANTA ELENA,2403.0,Salinas,Comercio,35524170.0
2021,24.0,SANTA ELENA,2403.0,Salinas,"Transporte, información y comunicaciones",4909030.0
2021,24.0,SANTA ELENA,2403.0,Salinas,Alojamiento y servicios de comida,6578180.0
2021,24.0,SANTA ELENA,2403.0,Salinas,Actividades financieras,2288220.0
2021,24.0,SANTA ELENA,2403.0,Salinas,Actividades profesionales e inmobiliarias,24878300.0
2021,24.0,SANTA ELENA,2403.0,Salinas,Administración pública,35730080.0
2021,24.0,SANTA ELENA,2403.0,Salinas,Enseñanza,21066330.0
2021,24.0,SANTA ELENA,2403.0,Salinas,Salud,13561570.0
2021,24.0,SANTA ELENA,2403.0,Salinas,Otros servicios,9711740.0
2021,24.0,SANTA ELENA,2403.0,Salinas,ECONOMÍA TOTAL,196922170.0
2020,1.0,AZUAY,101.0,Cuenca,"Agricultura, ganadería, silvicultura y pesca",27676850.0
2020,1.0,AZUAY,101.0,Cuenca,Explotación de minas y canteras,13401710.0
2020,1.0,AZUAY,101.0,Cuenca,Manufactura,675319690.0
2020,1.0,AZUAY,101.0,Cuenca,Suministro de electricidad y de agua,54804750.0
2020,1.0,AZUAY,101.0,Cuenca,Construcción,194722180.0
2020,1.0,AZUAY,101.0,Cuenca,Comercio,612700980.0
2020,1.0,AZUAY,101.0,Cuenca,"Transporte, información y comunicaciones",196589670.0
2020,1.0,AZUAY,101.0,Cuenca,Alojamiento y servicios de comida,47106800.0
2020,1.0,AZUAY,101.0,Cuenca,Actividades financieras,268246530.00000003
2020,1.0,AZUAY,101.0,Cuenca,Actividades profesionales e inmobiliarias,562823540.0
2020,1.0,AZUAY,101.0,Cuenca,Administración pública,270922930.0
2020,1.0,AZUAY,101.0,Cuenca,Enseñanza,235659610.0
2020,1.0,AZUAY,101.0,Cuenca,Salud,249078170.0
2020,1.0,AZUAY,101.0,Cuenca,Otros servicios,79658540.0
2020,1.0,AZUAY,101.0,Cuenca,ECONOMÍA TOTAL,3488711950.0
2020,1.0,AZUAY,102.0,Girón,"Agricultura, ganadería, silvicultura y pesca",984790.0
2020,1.0,AZUAY,102.0,Girón,Explotación de minas y canteras,73720.0
2020,1.0,AZUAY,102.0,Girón,Manufactura,256700.0
2020,1.0,AZUAY,102.0,Girón,Suministro de electricidad y de agua,674330.0
2020,1.0,AZUAY,102.0,Girón,Construcción,893730.0
2020,1.0,AZUAY,102.0,Girón,Comercio,1913340.0
2020,1.0,AZUAY,102.0,Girón,"Transporte, información y comunicaciones",623250.0
2020,1.0,AZUAY,102.0,Girón,Alojamiento y servicios de comida,103470.0
2020,1.0,AZUAY,102.0,Girón,Actividades financieras,2400850.0
2020,1.0,AZUAY,102.0,Girón,Actividades profesionales e inmobiliarias,951180.0
2020,1.0,AZUAY,102.0,Girón,Administración pública,8628260.0
2020,1.0,AZUAY,102.0,Girón,Enseñanza,2167570.0
2020,1.0,AZUAY,102.0,Girón,Salud,637350.0
2020,1.0,AZUAY,102.0,Girón,Otros servicios,292680.0
2020,1.0,AZUAY,102.0,Girón,ECONOMÍA TOTAL,20601220.0
2020,1.0,AZUAY,103.0,Gualaceo,"Agricultura, ganadería, silvicultura y pesca",20205030.0
2020,1.0,AZUAY,103.0,Gualaceo,Explotación de minas y canteras,112610.0
2020,1.0,AZUAY,103.0,Gualaceo,Manufactura,3414130.0
2020,1.0,AZUAY,103.0,Gualaceo,Suministro de electricidad y de agua,1994660.0
2020,1.0,AZUAY,103.0,Gualaceo,Construcción,7556880.0
2020,1.0,AZUAY,103.0,Gualaceo,Comercio,8864960.0
2020,1.0,AZUAY,103.0,Gualaceo,"Transporte, información y comunicaciones",2752220.0
2020,1.0,AZUAY,103.0,Gualaceo,Alojamiento y servicios de comida,810260.0
